Id,text,label
4389,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",ham
766,"I'm nt goin, got somethin on, unless they meetin 4 dinner lor... Haha, i wonder who will go tis time...",ham
4496,Ok,ham
4218,Anything lor if they all go then i go lor...,ham
3255,Who were those people ? Were you in a tour ? I thought you were doing that sofa thing you sent me ? Your curious sugar,ham
202,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,ham
3510,I'm serious. You are in the money base,ham
4931,Match started.india  &lt;#&gt;  for 2,ham
1733,"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive å£5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....",spam
2777,Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.,ham
1707,Was doing my test earlier. I appreciate you. Will call you tomorrow.,ham
5172,"Aight, text me tonight and we'll see what's up",ham
5249,"K I'm leaving soon, be there a little after 9",ham
3474,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",ham
854,Stop the story. I've told him i've returned it and he's saying i should not re order it.,ham
4737,I bought the test yesterday. Its something that lets you know the exact day u ovulate.when will get 2u in about 2 to 3wks. But pls pls dont fret. I know u r worried. Pls relax. Also is there anything in ur past history u need to tell me?,ham
4097,I think just yourself Û_Thanks and see you tomo,ham
2160,No. Its not specialisation. Can work but its slave labor. Will look for it this month sha cos no shakara 4 beggar.,ham
698,Mum ask Ì_ to buy food home...,ham
5511,"ItÛ÷s reassuring, in this crazy world.",ham
2999,Id onluy matters when getting on from offcampus,ham
3696,You are a winner you have been specially selected to receive å£1000 cash or a å£2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p,spam
1636,"No shit, but I wasn't that surprised, so I went and spent the evening with that french guy I met in town here and we fooled around a bit but I didn't let him fuck me",ham
3457,Have your lunch and come quickly and open the door:),ham
3581,You are right. Meanwhile how's project twins comin up,ham
1291,"Hey babe! I saw you came online for a second and then you disappeared, what happened ?",ham
4659,You call him and tell now infront of them. Call him now.,ham
1853,I just made some payments so dont have that much. Sorry. Would you want it fedex or the other way.,ham
5232,YOU ARE CHOSEN TO RECEIVE A å£350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,spam
3763,Would me smoking you out help us work through this difficult time,ham
3304,Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. Don't neglet.,ham
5472,Well obviously not because all the people in my cool college life went home ;_;,ham
3743,Nobody names their penis a girls name this story doesn't add up at all,ham
3445,"Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer... ",ham
1998,"Well, I have to leave for my class babe ... You never came back to me ... :-( ... Hope you have a nice sleep, my love",ham
663,Leave it de:-). Start Prepare for next:-)..,ham
4779,Sen told that he is going to join his uncle finance in cbe,ham
5353,Guai... ÌÏ shd haf seen him when he's naughty... ÌÏ so free today? Can go jogging...,ham
3748,Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2,spam
4413,How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed.,ham
4744,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,spam
709,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs,spam
1282,"Ever green quote ever told by Jerry in cartoon \A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt""",ham
5068,Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju),ham
2675,I'm sick !! I'm needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!,ham
4029,"Cool, I'll text you in a few",ham
1306,Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only Help? call: 09701213186,spam
2237,"Give her something to drink, if she takes it and doesn't vomit then you her temp might drop. If she unmits however let me know.",ham
3302,"It'll be tough, but I'll do what I have to",ham
2038,Hey are we going for the lo lesson or gym?,ham
1529,Should I have picked up a receipt or something earlier,ham
1663,S but mostly not like that.,ham
5497,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",spam
5518,"By the way, i've put a skip right outside the front of the house so you can see which house it is. Just pull up before it.",ham
3627,Meeting u is my work. . . Tel me when shall i do my work tomorrow,ham
5147,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth å£33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,spam
4891,Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.,ham
2693,All these nice new shirts and the only thing I can wear them to is nudist themed ;_; you in mu?,ham
3060,What u talking bout early morning? It's almost noon where your at!,ham
1597,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,spam
2729,"Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or å£1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR",spam
2625,"FREE RING TONE just text \POLYS\"" to 87131. Then every week get a new tone. 0870737910216yrs only å£1.50/wk.""",spam
3157,Thank u. IT BETTER WORK OUT CAUSE I WILL FEEL USED OTHERWISE,ham
3314,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",spam
1722,Thought praps you meant another one. Goodo! I'll look tomorrow,ham
5279,"Helloooo... Wake up..! \Sweet\"" \""morning\"" \""welcomes\"" \""You\"" \""Enjoy\"" \""This Day\"" \""with full of joy\"".. \""GUD MRNG\"".""",ham
1059,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN å£100 Cash WKENT/150P16+,spam
4636,Oh ho. Is this the first time u use these type of words,ham
3242,Pls accept me for one day. Or am begging you change the number.,ham
1678,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas",ham
1757,"Miss ya, need ya, want ya, love ya.",ham
4191,&lt;#&gt;  w jetton ave if you forgot,ham
5116,Thanks. Fills me with complete calm and reassurance!,ham
563,GENT! We are trying to contact you. Last weekends draw shows that you won a å£1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,spam
2790,UÛªve Bin Awarded å£50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min å£50-å£500. OptOut 08718727870,spam
863,Did u find out what time the bus is at coz i need to sort some stuff out.,ham
1484,"Sorry, I'll call later",ham
5134,Sday only joined.so training we started today:),ham
206,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",ham
4488,The new deus ex game comin early next yr,ham
870,"Well am officially in a philosophical hole, so if u wanna call am at home ready to be saved!",ham
4493,Man this bus is so so so slow. I think you're gonna get there before me,ham
502,Check with nuerologist.,ham
1028,"Lol you forgot it eh ? Yes, I'll bring it in babe",ham
3840,Howz pain.it will come down today.do as i said ystrday.ice and medicine.,ham
2690,sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p,spam
5056,Hey next sun 1030 there's a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free,ham
1570,No:-)i got rumour that you going to buy apartment in chennai:-),ham
2773,How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?,spam
2731,Mm feeling sleepy. today itself i shall get that dear,ham
804,K I'll be there before 4.,ham
3645,Carlos says we can pick up from him later so yeah we're set,ham
2454,Left dessert. U wan me 2 go suntec look 4 u?,ham
4598,Have you laid your airtel line to rest?,ham
3104,Or remind me in a few hrs.,ham
4875,lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468,spam
200,I sent you  &lt;#&gt;  bucks,ham
3099,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,ham
2278,Hmm...Bad news...Hype park plaza $700 studio taken...Only left 2 bedrm-$900...,ham
3561,Still chance there. If you search hard you will get it..let have a try :),ham
4474,We will meet soon princess! Ttyl!,ham
4514,That was random saw my old roomate on campus. He graduated,ham
391,Hey so this sat are we going for the intro pilates only? Or the kickboxing too?,ham
5258,1 in cbe. 2 in chennai.,ham
1495,Hey gals.. Anyone of u going down to e driving centre tmr?,ham
2695,And whenever you and i see we can still hook up too.,ham
2027,No got new job at bar in airport on satsgettin 4.47per hour but means no lie in! keep in touch,ham
5248,U come n search tat vid..not finishd..,ham
5463,U GOIN OUT 2NITE?,ham
2568,Hey. For me there is no leave on friday. Wait i will ask my superior and tell you..,ham
64,Ok lar i double check wif da hair dresser already he said wun cut v short. He said will cut until i look nice.,ham
3884,Like a personal sized or what,ham
2062,Is there any training tomorrow?,ham
5276,Dunno leh cant remember mayb lor. So wat time r we meeting tmr?,ham
492,"Sorry,in meeting I'll call later",ham
379,I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..,ham
4859,"\Response\"" is one of d powerful weapon 2 occupy a place in others 'HEART'... So",ham
3993,I love to cuddle! I want to hold you in my strong arms right now...,ham
4887,You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.,ham
1076,Where can download clear movies. Dvd copies.,ham
878,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565,spam
337,Just sleeping..and surfing,ham
1016,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,spam
1275,Wot u up 2 u weirdo?,ham
3798,"Actually nvm, got hella cash, we still on for  &lt;#&gt; ish?",ham
4551,"\SYMPTOMS\"" when U are in love: \""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your""",ham
3342,"I haven't forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too",ham
4911,I am on the way to tirupur.,ham
995,Change again... It's e one next to escalator...,ham
1981,"Sorry, I'll call later in meeting any thing related to trade please call Arul. &lt;#&gt; ",ham
4297,"WELL DONE! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",spam
